timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1580477917631,18747,HTTP Request,201,Created,check-in 1-107,text,true,,552,583,98,98,http://127.0.0.1:8000/api/checkin,18746,0,1
1580477917635,18923,HTTP Request,201,Created,check-in 1-108,text,true,,552,583,97,97,http://127.0.0.1:8000/api/checkin,18921,0,1
1580477917639,19093,HTTP Request,201,Created,check-in 1-109,text,true,,552,583,96,96,http://127.0.0.1:8000/api/checkin,19091,0,1
1580477917642,19271,HTTP Request,201,Created,check-in 1-110,text,true,,552,583,95,95,http://127.0.0.1:8000/api/checkin,19269,0,1
1580477917646,19442,HTTP Request,201,Created,check-in 1-111,text,true,,552,583,94,94,http://127.0.0.1:8000/api/checkin,19440,0,1
1580477917646,19621,HTTP Request,201,Created,check-in 1-113,text,true,,552,583,93,93,http://127.0.0.1:8000/api/checkin,19619,0,1
1580477917650,19787,HTTP Request,201,Created,check-in 1-112,text,true,,552,583,92,92,http://127.0.0.1:8000/api/checkin,19785,0,1
1580477917658,19959,HTTP Request,201,Created,check-in 1-116,text,true,,552,583,91,91,http://127.0.0.1:8000/api/checkin,19957,0,0
1580477917658,20147,HTTP Request,201,Created,check-in 1-114,text,true,,552,583,90,90,http://127.0.0.1:8000/api/checkin,20145,0,0
1580477917661,20318,HTTP Request,201,Created,check-in 1-115,text,true,,552,583,89,89,http://127.0.0.1:8000/api/checkin,20317,0,1
1580477917661,20500,HTTP Request,201,Created,check-in 1-117,text,true,,552,583,88,88,http://127.0.0.1:8000/api/checkin,20499,0,1
1580477917665,20672,HTTP Request,201,Created,check-in 1-118,text,true,,552,583,87,87,http://127.0.0.1:8000/api/checkin,20670,0,1
1580477917669,20838,HTTP Request,201,Created,check-in 1-119,text,true,,552,583,86,86,http://127.0.0.1:8000/api/checkin,20835,0,1
1580477917674,21009,HTTP Request,201,Created,check-in 1-120,text,true,,552,583,85,85,http://127.0.0.1:8000/api/checkin,21007,0,1
1580477917680,21180,HTTP Request,201,Created,check-in 1-121,text,true,,552,583,84,84,http://127.0.0.1:8000/api/checkin,21179,0,1
1580477917689,21343,HTTP Request,201,Created,check-in 1-122,text,true,,552,583,83,83,http://127.0.0.1:8000/api/checkin,21342,0,3
1580477917692,21516,HTTP Request,201,Created,check-in 1-123,text,true,,552,583,82,82,http://127.0.0.1:8000/api/checkin,21514,0,2
1580477917697,21680,HTTP Request,201,Created,check-in 1-125,text,true,,552,583,81,81,http://127.0.0.1:8000/api/checkin,21679,0,0
1580477917698,21847,HTTP Request,201,Created,check-in 1-126,text,true,,552,583,80,80,http://127.0.0.1:8000/api/checkin,21845,0,1
1580477917698,22016,HTTP Request,201,Created,check-in 1-124,text,true,,552,583,79,79,http://127.0.0.1:8000/api/checkin,22014,0,2
1580477917700,22193,HTTP Request,201,Created,check-in 1-127,text,true,,552,583,78,78,http://127.0.0.1:8000/api/checkin,22191,0,1
1580477917703,22362,HTTP Request,201,Created,check-in 1-128,text,true,,552,583,77,77,http://127.0.0.1:8000/api/checkin,22357,0,1
1580477917706,22532,HTTP Request,201,Created,check-in 1-129,text,true,,552,583,76,76,http://127.0.0.1:8000/api/checkin,22530,0,1
1580477917709,22699,HTTP Request,201,Created,check-in 1-130,text,true,,552,583,75,75,http://127.0.0.1:8000/api/checkin,22696,0,1
1580477917710,22864,HTTP Request,201,Created,check-in 1-131,text,true,,552,583,74,74,http://127.0.0.1:8000/api/checkin,22859,0,1
1580477917714,23036,HTTP Request,201,Created,check-in 1-132,text,true,,552,583,73,73,http://127.0.0.1:8000/api/checkin,23033,0,1
1580477917717,23205,HTTP Request,201,Created,check-in 1-133,text,true,,552,583,72,72,http://127.0.0.1:8000/api/checkin,23203,0,1
1580477917721,23378,HTTP Request,201,Created,check-in 1-134,text,true,,552,583,71,71,http://127.0.0.1:8000/api/checkin,23373,0,1
1580477917725,23546,HTTP Request,201,Created,check-in 1-135,text,true,,552,583,70,70,http://127.0.0.1:8000/api/checkin,23544,0,1
1580477917728,23704,HTTP Request,201,Created,check-in 1-136,text,true,,552,583,69,69,http://127.0.0.1:8000/api/checkin,23702,0,1
1580477917731,23873,HTTP Request,201,Created,check-in 1-137,text,true,,552,583,68,68,http://127.0.0.1:8000/api/checkin,23870,0,1
1580477917734,24045,HTTP Request,201,Created,check-in 1-138,text,true,,552,583,67,67,http://127.0.0.1:8000/api/checkin,24043,0,1
1580477917737,24216,HTTP Request,201,Created,check-in 1-139,text,true,,552,583,66,66,http://127.0.0.1:8000/api/checkin,24213,0,1
1580477917739,24377,HTTP Request,201,Created,check-in 1-140,text,true,,552,583,65,65,http://127.0.0.1:8000/api/checkin,24375,0,1
1580477917743,24546,HTTP Request,201,Created,check-in 1-141,text,true,,552,583,64,64,http://127.0.0.1:8000/api/checkin,24543,0,1
1580477917747,24717,HTTP Request,201,Created,check-in 1-142,text,true,,552,583,63,63,http://127.0.0.1:8000/api/checkin,24715,0,1
1580477917750,24885,HTTP Request,201,Created,check-in 1-143,text,true,,552,583,62,62,http://127.0.0.1:8000/api/checkin,24883,0,1
1580477917754,25056,HTTP Request,201,Created,check-in 1-144,text,true,,552,583,61,61,http://127.0.0.1:8000/api/checkin,25053,0,1
1580477917757,25225,HTTP Request,201,Created,check-in 1-145,text,true,,552,583,60,60,http://127.0.0.1:8000/api/checkin,25222,0,1
1580477917761,25395,HTTP Request,201,Created,check-in 1-146,text,true,,552,583,59,59,http://127.0.0.1:8000/api/checkin,25392,0,1
1580477917765,25567,HTTP Request,201,Created,check-in 1-147,text,true,,552,583,58,58,http://127.0.0.1:8000/api/checkin,25564,0,1
1580477917769,25738,HTTP Request,201,Created,check-in 1-148,text,true,,552,583,57,57,http://127.0.0.1:8000/api/checkin,25732,0,1
1580477917772,25907,HTTP Request,201,Created,check-in 1-149,text,true,,552,583,56,56,http://127.0.0.1:8000/api/checkin,25905,0,1
1580477917776,26075,HTTP Request,201,Created,check-in 1-150,text,true,,552,583,55,55,http://127.0.0.1:8000/api/checkin,26073,0,1
1580477917779,26243,HTTP Request,201,Created,check-in 1-151,text,true,,552,583,54,54,http://127.0.0.1:8000/api/checkin,26241,0,1
1580477917783,26415,HTTP Request,201,Created,check-in 1-152,text,true,,552,583,53,53,http://127.0.0.1:8000/api/checkin,26409,0,1
1580477917787,26584,HTTP Request,201,Created,check-in 1-153,text,true,,552,583,52,52,http://127.0.0.1:8000/api/checkin,26582,0,1
1580477917789,26757,HTTP Request,201,Created,check-in 1-154,text,true,,552,583,51,51,http://127.0.0.1:8000/api/checkin,26755,0,1
1580477917793,26919,HTTP Request,201,Created,check-in 1-155,text,true,,552,583,50,50,http://127.0.0.1:8000/api/checkin,26916,0,1
1580477917796,27090,HTTP Request,201,Created,check-in 1-156,text,true,,552,583,49,49,http://127.0.0.1:8000/api/checkin,27085,0,1
1580477917799,27248,HTTP Request,201,Created,check-in 1-157,text,true,,552,583,48,48,http://127.0.0.1:8000/api/checkin,27246,0,1
1580477917803,27417,HTTP Request,201,Created,check-in 1-158,text,true,,552,583,47,47,http://127.0.0.1:8000/api/checkin,27414,0,1
1580477917807,27585,HTTP Request,201,Created,check-in 1-159,text,true,,552,583,46,46,http://127.0.0.1:8000/api/checkin,27582,0,1
1580477917809,27754,HTTP Request,201,Created,check-in 1-160,text,true,,552,583,45,45,http://127.0.0.1:8000/api/checkin,27752,0,1
1580477917813,27926,HTTP Request,201,Created,check-in 1-161,text,true,,552,583,44,44,http://127.0.0.1:8000/api/checkin,27923,0,1
1580477917817,28096,HTTP Request,201,Created,check-in 1-162,text,true,,552,583,43,43,http://127.0.0.1:8000/api/checkin,28093,0,1
1580477917820,28269,HTTP Request,201,Created,check-in 1-163,text,true,,552,583,42,42,http://127.0.0.1:8000/api/checkin,28266,0,1
1580477917824,28439,HTTP Request,201,Created,check-in 1-164,text,true,,552,583,41,41,http://127.0.0.1:8000/api/checkin,28437,0,2
1580477917828,28606,HTTP Request,201,Created,check-in 1-165,text,true,,552,583,40,40,http://127.0.0.1:8000/api/checkin,28603,0,0
1580477917850,28757,HTTP Request,201,Created,check-in 1-167,text,true,,552,583,39,39,http://127.0.0.1:8000/api/checkin,28754,0,1
1580477917853,28920,HTTP Request,201,Created,check-in 1-166,text,true,,552,583,38,38,http://127.0.0.1:8000/api/checkin,28918,0,1
1580477917854,29080,HTTP Request,201,Created,check-in 1-168,text,true,,552,583,37,37,http://127.0.0.1:8000/api/checkin,29078,0,0
1580477917858,29249,HTTP Request,201,Created,check-in 1-169,text,true,,552,583,36,36,http://127.0.0.1:8000/api/checkin,29246,0,1
1580477917862,29418,HTTP Request,201,Created,check-in 1-170,text,true,,552,583,35,35,http://127.0.0.1:8000/api/checkin,29415,0,1
1580477917866,29588,HTTP Request,201,Created,check-in 1-171,text,true,,552,583,34,34,http://127.0.0.1:8000/api/checkin,29586,0,1
1580477917870,29755,HTTP Request,201,Created,check-in 1-172,text,true,,552,583,33,33,http://127.0.0.1:8000/api/checkin,29753,0,1
1580477917872,29925,HTTP Request,201,Created,check-in 1-176,text,true,,552,583,32,32,http://127.0.0.1:8000/api/checkin,29922,0,2
1580477917874,30096,HTTP Request,201,Created,check-in 1-173,text,true,,552,583,31,31,http://127.0.0.1:8000/api/checkin,30093,0,0
1580477917875,30267,HTTP Request,201,Created,check-in 1-177,text,true,,552,583,30,30,http://127.0.0.1:8000/api/checkin,30265,0,1
1580477917876,30441,HTTP Request,201,Created,check-in 1-174,text,true,,552,583,29,29,http://127.0.0.1:8000/api/checkin,30438,0,1
1580477917882,30611,HTTP Request,201,Created,check-in 1-175,text,true,,552,583,28,28,http://127.0.0.1:8000/api/checkin,30608,0,1
1580477917884,30774,HTTP Request,201,Created,check-in 1-178,text,true,,552,583,27,27,http://127.0.0.1:8000/api/checkin,30771,0,1
1580477917887,30934,HTTP Request,201,Created,check-in 1-179,text,true,,552,583,26,26,http://127.0.0.1:8000/api/checkin,30932,0,1
1580477917888,31106,HTTP Request,201,Created,check-in 1-180,text,true,,552,583,25,25,http://127.0.0.1:8000/api/checkin,31103,0,1
1580477917892,31266,HTTP Request,201,Created,check-in 1-181,text,true,,552,583,24,24,http://127.0.0.1:8000/api/checkin,31263,0,1
1580477917896,31435,HTTP Request,201,Created,check-in 1-182,text,true,,552,583,23,23,http://127.0.0.1:8000/api/checkin,31432,0,1
1580477917900,31593,HTTP Request,201,Created,check-in 1-183,text,true,,552,583,22,22,http://127.0.0.1:8000/api/checkin,31591,0,1
1580477917904,31751,HTTP Request,201,Created,check-in 1-184,text,true,,552,583,21,21,http://127.0.0.1:8000/api/checkin,31749,0,1
1580477917907,31920,HTTP Request,201,Created,check-in 1-185,text,true,,552,583,20,20,http://127.0.0.1:8000/api/checkin,31918,0,1
1580477917910,32090,HTTP Request,201,Created,check-in 1-186,text,true,,552,583,19,19,http://127.0.0.1:8000/api/checkin,32087,0,1
1580477917914,32260,HTTP Request,201,Created,check-in 1-187,text,true,,552,583,18,18,http://127.0.0.1:8000/api/checkin,32259,0,1
1580477917918,32429,HTTP Request,201,Created,check-in 1-188,text,true,,552,583,17,17,http://127.0.0.1:8000/api/checkin,32426,0,1
1580477917922,32590,HTTP Request,201,Created,check-in 1-189,text,true,,552,583,16,16,http://127.0.0.1:8000/api/checkin,32588,0,1
1580477917925,32759,HTTP Request,201,Created,check-in 1-190,text,true,,552,583,15,15,http://127.0.0.1:8000/api/checkin,32757,0,0
1580477917929,32919,HTTP Request,201,Created,check-in 1-191,text,true,,552,583,14,14,http://127.0.0.1:8000/api/checkin,32915,0,1
1580477917933,33089,HTTP Request,201,Created,check-in 1-192,text,true,,552,583,13,13,http://127.0.0.1:8000/api/checkin,33087,0,1
1580477917936,33260,HTTP Request,201,Created,check-in 1-193,text,true,,552,583,12,12,http://127.0.0.1:8000/api/checkin,33257,0,1
1580477917939,33430,HTTP Request,201,Created,check-in 1-194,text,true,,552,583,11,11,http://127.0.0.1:8000/api/checkin,33428,0,1
1580477917944,33589,HTTP Request,201,Created,check-in 1-195,text,true,,552,583,10,10,http://127.0.0.1:8000/api/checkin,33587,0,0
1580477917947,33762,HTTP Request,201,Created,check-in 1-196,text,true,,552,583,9,9,http://127.0.0.1:8000/api/checkin,33758,0,1
1580477917950,33932,HTTP Request,201,Created,check-in 1-197,text,true,,552,583,8,8,http://127.0.0.1:8000/api/checkin,33927,0,1
1580477917954,34101,HTTP Request,201,Created,check-in 1-198,text,true,,552,583,7,7,http://127.0.0.1:8000/api/checkin,34099,0,0
1580477917970,34256,HTTP Request,201,Created,check-in 1-200,text,true,,552,583,6,6,http://127.0.0.1:8000/api/checkin,34254,0,1
1580477917974,34423,HTTP Request,201,Created,check-in 1-201,text,true,,552,583,5,5,http://127.0.0.1:8000/api/checkin,34421,0,1
1580477917976,34590,HTTP Request,201,Created,check-in 1-199,text,true,,552,583,4,4,http://127.0.0.1:8000/api/checkin,34588,0,1
1580477917977,34754,HTTP Request,201,Created,check-in 1-202,text,true,,552,583,3,3,http://127.0.0.1:8000/api/checkin,34752,0,9
1580477917986,34918,HTTP Request,201,Created,check-in 1-203,text,true,,552,583,2,2,http://127.0.0.1:8000/api/checkin,34916,0,0
1580477917986,35091,HTTP Request,201,Created,check-in 1-204,text,true,,552,583,1,1,http://127.0.0.1:8000/api/checkin,35086,0,0
